date,value
21/08/2001,55.10808865
22/08/2001,54.2651054
23/08/2001,53.48361999
24/08/2001,53.82366962
25/08/2001,56.82075521
26/08/2001,55.49051341
27/08/2001,55.53619972
28/08/2001,53.44989387
29/08/2001,56.39207145
30/08/2001,57.19808853
31/08/2001,60.22184013
01/09/2001,59.96324571
02/09/2001,60.67030324
03/09/2001,60.30676724
04/09/2001,60.20155584
05/09/2001,61.50910031
06/09/2001,60.87236416
07/09/2001,61.10774831
08/09/2001,59.0781152
09/09/2001,59.38017504
10/09/2001,58.40497494
11/09/2001,58.60073344
12/09/2001,53.74480621
13/09/2001,54.2486167
14/09/2001,57.25541034
15/09/2001,56.31634063
16/09/2001,56.14204366
17/09/2001,54.81010118
18/09/2001,55.99472927
19/09/2001,56.9572529
20/09/2001,56.27668282
21/09/2001,55.62314633
22/09/2001,55.05660171
23/09/2001,54.81170651
24/09/2001,53.18143189
25/09/2001,54.63988297
26/09/2001,53.48846127
27/09/2001,53.1750966
28/09/2001,52.38857243
29/09/2001,53.44476944
30/09/2001,53.67062986
01/10/2001,53.59563964
02/10/2001,53.62800435
03/10/2001,52.40287025
04/10/2001,53.61319433
05/10/2001,53.02698785
06/10/2001,53.26895335
07/10/2001,52.54352729
08/10/2001,51.66536046
09/10/2001,53.12052604
10/10/2001,51.17204721
11/10/2001,51.03267717
12/10/2001,50.4813623
13/10/2001,51.15767167
14/10/2001,51.72725339
15/10/2001,49.80770954
16/10/2001,50.21872641
17/10/2001,50.51548811
18/10/2001,50.53284556
19/10/2001,50.50133745
20/10/2001,50.86294193
21/10/2001,48.89543074
22/10/2001,49.70909233
23/10/2001,49.5690003
24/10/2001,49.07322554
25/10/2001,48.71882783
26/10/2001,47.37444061
27/10/2001,47.17200147
28/10/2001,46.76998777
29/10/2001,47.30092962
30/10/2001,46.0803084
31/10/2001,46.70494197
01/11/2001,45.57595922
02/11/2001,45.71242687
03/11/2001,45.9878427
04/11/2001,45.1747649
05/11/2001,45.28398804
06/11/2001,41.71921636
07/11/2001,42.70590475
08/11/2001,41.60425499
09/11/2001,41.27002009
10/11/2001,40.18426172
11/11/2001,40.51807396
12/11/2001,40.59031159
13/11/2001,40.13665876
14/11/2001,39.7198167
15/11/2001,40.18583398
16/11/2001,42.39697806
17/11/2001,41.52688088
18/11/2001,41.50532215
19/11/2001,41.10747683
20/11/2001,40.67522831
21/11/2001,41.76700927
22/11/2001,40.03582799
23/11/2001,40.4531384
24/11/2001,40.35661859
25/11/2001,40.46555211
26/11/2001,39.6539765
27/11/2001,38.92251283
28/11/2001,39.4105148
29/11/2001,37.69975988
30/11/2001,38.23620353
01/12/2001,35.07877645
02/12/2001,36.24905208
03/12/2001,35.64883254
04/12/2001,35.65429454
05/12/2001,35.31578779
06/12/2001,34.44807117
07/12/2001,34.22196663
08/12/2001,33.01433754
09/12/2001,33.70623633
10/12/2001,31.74982183
11/12/2001,32.12981705
12/12/2001,31.00004001
13/12/2001,30.52318865
14/12/2001,29.72914075
15/12/2001,27.71477358
16/12/2001,27.13688506
17/12/2001,24.84723328
18/12/2001,18.5750849
19/12/2001,23.60251361
20/12/2001,19.40085519
21/12/2001,20.29101337
22/12/2001,22.2117979
23/12/2001,20.32156343
24/12/2001,20.40401832
25/12/2001,19.87611525
26/12/2001,18.40294392
27/12/2001,18.7568864
28/12/2001,17.29575872
29/12/2001,17.43499574
30/12/2001,16.07056868
31/12/2001,15.38742789
01/01/2002,14.65453682
02/01/2002,13.11020315
03/01/2002,10.74246206
04/01/2002,12.02441385
05/01/2002,12.57094748
06/01/2002,11.47512299
07/01/2002,10.98402102
08/01/2002,9.14150744
09/01/2002,9.835452881
10/01/2002,8.953265185
11/01/2002,8.390282983
12/01/2002,8.457632239
13/01/2002,6.955748891
14/01/2002,7.787284555
15/01/2002,6.934000966
16/01/2002,6.979447148
17/01/2002,5.967132554
18/01/2002,5.67811292
19/01/2002,5.791609656
20/01/2002,5.090364913
21/01/2002,5.347307098
22/01/2002,4.626086226
23/01/2002,4.842620879
24/01/2002,3.975668044
25/01/2002,4.07077486
26/01/2002,3.332628249
27/01/2002,3.511590927
28/01/2002,3.46918197
29/01/2002,3.199828795
30/01/2002,3.133243413
31/01/2002,2.960647997
01/02/2002,3.065417198
02/02/2002,2.472929099
03/02/2002,2.702907835
04/02/2002,2.274978333
05/02/2002,2.2618662
06/02/2002,1.940185605
07/02/2002,1.869897295
08/02/2002,1.72052187
09/02/2002,0.686113912
10/02/2002,1.212462825
11/02/2002,1.466795513
12/02/2002,1.599004779
13/02/2002,1.474756709
14/02/2002,1.46872347
15/02/2002,1.782827981
16/02/2002,1.581142171
17/02/2002,1.624104753
18/02/2002,1.415938692
19/02/2002,1.486108018
20/02/2002,1.300112349
21/02/2002,1.262677676
22/02/2002,1.30423846
23/02/2002,1.240324886
24/02/2002,1.359950162
25/02/2002,1.244383569
26/02/2002,3.25830477
27/02/2002,3.085772192
28/02/2002,15.02886821
01/03/2002,3.446938884
02/03/2002,1.242544558
03/03/2002,0.891435836
04/03/2002,1.114451796
05/03/2002,2.784960215
06/03/2002,0.822976719
07/03/2002,0.85121511
08/03/2002,0.683219836
09/03/2002,0.872693442
10/03/2002,0.804020145
11/03/2002,0.902401202
12/03/2002,0.77180325
13/03/2002,1.515419349
14/03/2002,2.392340623
15/03/2002,2.747502211
16/03/2002,3.418756611
17/03/2002,4.365158222
18/03/2002,25.27538584
19/03/2002,25.30828178
28/03/2002,18.90384629
29/03/2002,15.16629192
30/03/2002,19.1237243
31/03/2002,20.55970695
01/04/2002,11.19521076
02/04/2002,5.441395951
03/04/2002,4.200590023
04/04/2002,3.516773745
05/04/2002,2.963582911
06/04/2002,9.196898606
07/04/2002,22.41661067
08/04/2002,13.42158483
09/04/2002,10.93926287
10/04/2002,10.03398007
11/04/2002,19.1313489
12/04/2002,18.68384874
13/04/2002,15.36945093
14/04/2002,10.6942576
16/04/2002,10.04713899
17/04/2002,10.75750786
18/04/2002,9.2235158
19/04/2002,8.090027432
20/04/2002,8.032772496
21/04/2002,7.415073632
22/04/2002,11.73614863
23/04/2002,6.762795127
24/04/2002,17.48398576
25/04/2002,36.83236536
26/04/2002,27.33836058
27/04/2002,31.21437307
28/04/2002,32.81196374
29/04/2002,41.41504409
30/04/2002,42.49259763
01/05/2002,43.76217611
02/05/2002,42.79745274
03/05/2002,42.20443152
04/05/2002,39.96836972
05/05/2002,38.81365536
06/05/2002,36.50171799
07/05/2002,35.90204051
08/05/2002,33.44809214
09/05/2002,31.42905265
10/05/2002,34.81319582
11/05/2002,33.44540543
12/05/2002,32.32029369
13/05/2002,34.77866503
14/05/2002,36.37897997
15/05/2002,55.13045346
16/05/2002,53.83914588
17/05/2002,56.21932446
18/05/2002,53.21378532
19/05/2002,53.38097729
20/05/2002,52.8969662
21/05/2002,53.70738864
22/05/2002,54.5533213
23/05/2002,52.57696845
24/05/2002,53.39982367
25/05/2002,53.43048672
26/05/2002,61.13334184
27/05/2002,61.36383121
28/05/2002,61.19877078
29/05/2002,60.78061765
30/05/2002,61.0759095
31/05/2002,60.86618106
01/06/2002,60.57219742
02/06/2002,60.57254463
03/06/2002,59.8698807
04/06/2002,60.36080935
05/06/2002,63.09114267
06/06/2002,63.44089864
07/06/2002,64.14866502
08/06/2002,62.81298054
09/06/2002,65.95973745
10/06/2002,65.62568129
11/06/2002,67.41167335
12/06/2002,65.27270698
13/06/2002,67.7447978
14/06/2002,67.41910293
15/06/2002,66.42788843
16/06/2002,67.64775283
17/06/2002,66.51863342
18/06/2002,67.68858754
19/06/2002,66.40636249
20/06/2002,66.98743839
21/06/2002,65.78680279
22/06/2002,65.67869719
23/06/2002,63.7684716
24/06/2002,63.31605335
25/06/2002,60.33733016
26/06/2002,60.37080304
27/06/2002,57.20458721
28/06/2002,59.73816677
29/06/2002,57.70203276
30/06/2002,59.1347736
01/07/2002,59.94391645
02/07/2002,61.36722651
03/07/2002,61.36922652
04/07/2002,62.79215204
05/07/2002,61.14019632
06/07/2002,63.66267913
07/07/2002,62.4918314
08/07/2002,61.51785803
09/07/2002,60.93410094
10/07/2002,61.94970972
11/07/2002,61.9332349
12/07/2002,60.19229709
13/07/2002,62.55711488
14/07/2002,62.04741374
15/07/2002,62.50577637
16/07/2002,61.14589709
17/07/2002,60.69617182
18/07/2002,61.38863065
19/07/2002,60.14552448
20/07/2002,59.01398914
21/07/2002,59.67164229
22/07/2002,59.72234044
23/07/2002,62.36025732
24/07/2002,62.35578668
25/07/2002,63.25703515
26/07/2002,60.7897766
27/07/2002,63.14893142
28/07/2002,61.99972051
29/07/2002,61.80081469
30/07/2002,61.99013393
31/07/2002,61.13687754
01/08/2002,63.36522893
02/08/2002,61.724434
03/08/2002,61.8062641
04/08/2002,60.4747184
05/08/2002,60.85034285
06/08/2002,60.90829746
07/08/2002,59.87770578
08/08/2002,58.6637677
09/08/2002,62.21270084
10/08/2002,61.59184859
11/08/2002,62.34725769
12/08/2002,62.39027166
13/08/2002,62.47772168
14/08/2002,61.58313872
15/08/2002,60.81004143
16/08/2002,60.07560774
17/08/2002,60.59405498
18/08/2002,59.14947445
19/08/2002,59.06860184
20/08/2002,59.95127295
21/08/2002,62.51575509
22/08/2002,59.76632764
23/08/2002,60.08813316
24/08/2002,60.45600938
25/08/2002,60.47885013
26/08/2002,61.39128128
27/08/2002,58.23458617
28/08/2002,57.98134299
29/08/2002,58.83195371
30/08/2002,59.60606327
31/08/2002,57.28447214
01/09/2002,60.20388788
02/09/2002,60.48247062
03/09/2002,59.31672584
04/09/2002,60.58817786
05/09/2002,58.41823816
06/09/2002,63.65919401
07/09/2002,60.0603838
08/09/2002,59.94078828
09/09/2002,59.73852485
10/09/2002,59.6991814
11/09/2002,57.8100589
12/09/2002,57.63743134
13/09/2002,57.96251459
14/09/2002,58.3905864
15/09/2002,57.94878634
16/09/2002,59.69757726
17/09/2002,61.44586733
18/09/2002,62.45393247
19/09/2002,59.96246412
20/09/2002,64.75176164
21/09/2002,64.44370751
22/09/2002,63.44443412
23/09/2002,62.92758471
24/09/2002,60.78610123
25/09/2002,61.48315671
26/09/2002,59.88973035
27/09/2002,61.98673118
28/09/2002,60.25452886
29/09/2002,59.95073323
30/09/2002,58.36617964
01/10/2002,55.8027667
02/10/2002,54.27312015
03/10/2002,56.71525586
04/10/2002,57.08965666
05/10/2002,57.95328872
06/10/2002,57.56005909
07/10/2002,59.26091751
08/10/2002,57.84939852
09/10/2002,57.9135288
10/10/2002,56.65488933
11/10/2002,57.68061051
