date,value
21/08/2001,23.94424295
22/08/2001,23.67514608
23/08/2001,23.04482305
24/08/2001,26.209921
25/08/2001,24.88337001
26/08/2001,24.12957286
27/08/2001,26.29745595
28/08/2001,24.71825469
29/08/2001,34.08850015
30/08/2001,34.22956461
31/08/2001,33.50890893
01/09/2001,32.81383933
02/09/2001,35.01979874
03/09/2001,32.7824912
04/09/2001,32.3695925
05/09/2001,31.60630834
06/09/2001,30.8838325
07/09/2001,30.77872741
08/09/2001,29.38170243
09/09/2001,29.19920727
10/09/2001,27.20090447
11/09/2001,25.95582751
12/09/2001,26.16339539
13/09/2001,24.69231971
14/09/2001,25.15587457
15/09/2001,23.76532738
16/09/2001,24.08374535
17/09/2001,23.04583612
18/09/2001,23.31867909
19/09/2001,23.32245514
20/09/2001,22.29618379
21/09/2001,22.49527497
22/09/2001,21.41233049
23/09/2001,21.03756209
24/09/2001,20.21267062
25/09/2001,21.07397143
26/09/2001,20.07625067
27/09/2001,20.53907361
28/09/2001,20.86284374
29/09/2001,20.55121613
30/09/2001,20.26318271
01/10/2001,19.73068868
02/10/2001,19.995128
03/10/2001,20.24212149
04/10/2001,19.57673974
05/10/2001,20.58215816
06/10/2001,20.10872113
07/10/2001,22.63190149
08/10/2001,19.67823776
09/10/2001,19.4433946
10/10/2001,18.20600435
11/10/2001,18.32989722
12/10/2001,17.62145923
13/10/2001,17.33588444
14/10/2001,17.14443906
15/10/2001,16.98166277
16/10/2001,16.77376074
17/10/2001,16.68781596
18/10/2001,17.22067241
19/10/2001,16.32271699
20/10/2001,15.35074049
21/10/2001,15.21885563
22/10/2001,15.35440761
23/10/2001,15.65396684
24/10/2001,14.98517889
25/10/2001,14.66596919
26/10/2001,14.33787496
27/10/2001,14.14820156
28/10/2001,13.90230211
29/10/2001,13.78433017
30/10/2001,13.86498241
31/10/2001,13.85430453
01/11/2001,13.66068183
02/11/2001,12.8521696
03/11/2001,12.98329013
04/11/2001,12.48860962
05/11/2001,11.57560676
06/11/2001,11.86207058
07/11/2001,10.86514918
08/11/2001,9.596430932
09/11/2001,9.608203461
10/11/2001,9.601699143
11/11/2001,9.963785795
12/11/2001,10.34480741
13/11/2001,10.37118296
14/11/2001,10.39508044
15/11/2001,10.33272728
16/11/2001,10.49835394
17/11/2001,10.32046824
18/11/2001,10.30109861
19/11/2001,9.86002885
20/11/2001,9.869426699
21/11/2001,8.564048262
22/11/2001,9.019311023
23/11/2001,9.345312317
24/11/2001,10.30858288
25/11/2001,9.074627408
26/11/2001,9.354749613
27/11/2001,8.897062112
28/11/2001,9.441644532
29/11/2001,8.127985838
30/11/2001,7.477387804
01/12/2001,7.34930705
02/12/2001,6.601920674
03/12/2001,7.432200822
04/12/2001,7.266948552
05/12/2001,7.391818063
06/12/2001,6.836357092
07/12/2001,5.80621119
08/12/2001,6.30347038
09/12/2001,6.04079678
10/12/2001,5.834858647
11/12/2001,5.912061322
12/12/2001,5.865764346
13/12/2001,5.486499151
14/12/2001,5.785724987
15/12/2001,4.893830802
16/12/2001,4.360981491
17/12/2001,4.328645415
18/12/2001,3.51398104
19/12/2001,3.80002691
20/12/2001,3.558147523
21/12/2001,2.997420394
22/12/2001,3.69296806
23/12/2001,2.880933616
24/12/2001,3.373514922
25/12/2001,3.183385222
26/12/2001,3.010484254
27/12/2001,3.019368869
28/12/2001,2.955746077
29/12/2001,2.822316105
30/12/2001,2.985744906
31/12/2001,2.670046837
01/01/2002,2.65051496
02/01/2002,2.081122373
03/01/2002,2.400398196
04/01/2002,2.270775939
05/01/2002,2.317016542
06/01/2002,2.348770361
07/01/2002,2.252187008
08/01/2002,1.809135939
09/01/2002,2.145376484
10/01/2002,2.120085599
11/01/2002,1.935081752
12/01/2002,2.039314031
13/01/2002,1.997137893
14/01/2002,1.89805746
15/01/2002,2.026741536
16/01/2002,1.835879822
17/01/2002,1.505699624
18/01/2002,1.620408337
19/01/2002,1.683116604
20/01/2002,1.588465613
21/01/2002,1.659463109
22/01/2002,1.683102409
23/01/2002,1.573249441
24/01/2002,1.236551731
25/01/2002,1.119793517
26/01/2002,1.342585365
27/01/2002,1.426432342
28/01/2002,1.435114674
29/01/2002,1.461329178
30/01/2002,1.351594161
31/01/2002,1.457838921
01/02/2002,1.371870005
02/02/2002,1.308679499
03/02/2002,1.320344436
04/02/2002,1.286996276
05/02/2002,1.21604356
06/02/2002,1.184320169
07/02/2002,1.284309954
08/02/2002,0.783912526
09/02/2002,0.95813477
10/02/2002,1.153032048
11/02/2002,1.079405023
12/02/2002,1.023618977
13/02/2002,1.104009394
14/02/2002,1.067007637
15/02/2002,1.075220497
16/02/2002,1.099171537
17/02/2002,0.990613159
18/02/2002,0.854745522
19/02/2002,0.98427893
20/02/2002,0.909042133
21/02/2002,0.973822617
22/02/2002,0.920171483
23/02/2002,0.946211343
24/02/2002,0.871361453
25/02/2002,0.639488303
26/02/2002,1.213706296
27/02/2002,1.21108727
28/02/2002,2.333011115
01/03/2002,1.629488395
02/03/2002,1.351371266
03/03/2002,0.990141458
04/03/2002,1.111983802
05/03/2002,1.229076277
06/03/2002,0.834909765
07/03/2002,0.883404666
08/03/2002,0.88265344
09/03/2002,0.858249645
10/03/2002,0.57400783
11/03/2002,0.878172836
12/03/2002,0.725232907
13/03/2002,0.782785599
14/03/2002,0.745761372
15/03/2002,0.718571186
16/03/2002,0.867760231
17/03/2002,0.700639168
18/03/2002,0.383686217
19/03/2002,0.383686217
28/03/2002,1.917485637
29/03/2002,1.720305508
30/03/2002,2.446632252
31/03/2002,1.675638414
01/04/2002,1.249307624
02/04/2002,1.055241232
03/04/2002,1.030462823
04/04/2002,0.941416705
05/04/2002,1.109871968
06/04/2002,1.356735573
07/04/2002,2.78771575
08/04/2002,1.44924624
09/04/2002,1.800640969
10/04/2002,2.167547491
11/04/2002,3.438048336
12/04/2002,3.425230621
13/04/2002,2.342220163
14/04/2002,1.604968078
16/04/2002,1.409482496
17/04/2002,1.271402181
18/04/2002,1.208793357
19/04/2002,1.248592645
20/04/2002,1.065166879
21/04/2002,1.659870189
22/04/2002,1.982614715
23/04/2002,1.118159769
24/04/2002,2.919336951
25/04/2002,5.531022904
26/04/2002,4.655605792
27/04/2002,4.850434218
28/04/2002,3.650181508
29/04/2002,3.890072254
30/04/2002,3.031746174
01/05/2002,2.657762029
02/05/2002,2.249295685
03/05/2002,2.371635573
04/05/2002,2.187992758
05/05/2002,2.101293115
06/05/2002,1.733610443
07/05/2002,2.303794855
08/05/2002,1.753269667
09/05/2002,1.448341926
10/05/2002,1.836580997
11/05/2002,1.804764933
12/05/2002,1.967564313
13/05/2002,4.83732074
14/05/2002,7.097365552
15/05/2002,21.52504982
16/05/2002,22.65788096
17/05/2002,22.45404087
18/05/2002,21.4117699
19/05/2002,21.02721679
20/05/2002,21.9613872
21/05/2002,20.73489062
22/05/2002,20.25988963
23/05/2002,20.78927175
24/05/2002,21.43940557
25/05/2002,21.53844693
26/05/2002,21.52111778
27/05/2002,21.6661842
28/05/2002,25.02850559
29/05/2002,27.4233959
30/05/2002,28.81374574
31/05/2002,28.02576532
01/06/2002,28.09945258
02/06/2002,28.09945258
03/06/2002,28.00428017
04/06/2002,30.27944116
05/06/2002,14.13351017
06/06/2002,14.22354984
07/06/2002,40.64405598
08/06/2002,40.74290542
09/06/2002,40.63090162
10/06/2002,40.26285862
11/06/2002,40.44573654
12/06/2002,39.77193067
13/06/2002,40.08477067
14/06/2002,39.67323603
15/06/2002,39.91193944
16/06/2002,39.27519351
17/06/2002,40.39839763
18/06/2002,38.1748087
19/06/2002,37.8942589
20/06/2002,37.05828333
21/06/2002,36.69617913
22/06/2002,34.99212739
23/06/2002,33.35781991
24/06/2002,34.18736099
25/06/2002,34.4501536
26/06/2002,32.63175646
27/06/2002,37.32874863
28/06/2002,34.99680873
29/06/2002,34.59325747
30/06/2002,34.00160778
01/07/2002,35.47319508
02/07/2002,34.23883741
03/07/2002,34.06542479
04/07/2002,32.9973979
05/07/2002,34.62917027
06/07/2002,32.64682157
07/07/2002,34.82204168
08/07/2002,34.31147609
09/07/2002,32.3416389
10/07/2002,33.23821375
11/07/2002,31.94237708
12/07/2002,32.10751517
13/07/2002,30.21786469
14/07/2002,30.38073429
15/07/2002,30.29327559
16/07/2002,29.91286238
17/07/2002,29.87123349
18/07/2002,29.68393885
19/07/2002,29.88720336
20/07/2002,30.49697794
21/07/2002,32.10790313
22/07/2002,31.51102307
23/07/2002,36.11083037
24/07/2002,39.03478376
25/07/2002,39.2901268
26/07/2002,37.67760268
27/07/2002,38.02948132
28/07/2002,37.05103657
29/07/2002,37.44395518
30/07/2002,36.98886872
31/07/2002,35.87298536
01/08/2002,36.55414752
02/08/2002,29.91355492
03/08/2002,28.63017427
04/08/2002,29.18516776
05/08/2002,29.01439704
06/08/2002,28.89229538
07/08/2002,28.1035557
08/08/2002,32.08281178
09/08/2002,32.50152004
10/08/2002,32.25602468
11/08/2002,32.38967807
12/08/2002,32.21153179
13/08/2002,31.79857307
14/08/2002,30.7813107
15/08/2002,30.98043918
16/08/2002,32.50564956
17/08/2002,32.69002106
18/08/2002,33.18570257
19/08/2002,33.33111814
20/08/2002,39.17994292
21/08/2002,38.41548042
22/08/2002,38.6542336
23/08/2002,39.24702706
